episode,rewards_total
192,0.712708806243
193,0.909087502762
194,0.265393188922
195,0.495569479136
196,0.371252016031
197,0.439576592098
198,0.230458993108
199,-0.616026087015
200,-0.852506979805
201,0.835181761633
202,-0.863805284756
203,0.27512175472
204,1.09012181676
205,1.27299071633
206,0.69690309179
207,1.42842138726
208,0.495127975302
209,1.61823258647
210,0.439749405751
211,-0.887573448818
212,1.01752064873
213,0.771710137378
214,1.40452037544
215,-0.456759868332
216,-0.577128040292
217,-1.35905503842
218,2.00244331472
219,0.107541257706
220,0.845963867459
221,0.352976590952
222,1.00881272095
223,0.751300176014
224,-1.23639002597
225,0.497605117505
226,1.06211875131
227,-1.48023441393
228,1.47748146566
229,-0.507872796363
230,-1.16171051083
231,-0.390988134382
232,-0.497509835772
233,0.0329339768978
234,-1.75121143808
235,-1.85885292317
236,-0.471401104759
237,0.601286835106
238,-0.394967748818
239,-0.466922741035
240,0.756722303637
241,0.469125249074
242,-0.215283126229
243,1.58436770569
244,-0.666670443684
245,1.09951428302
246,1.33744882809
247,-0.259708104418
248,-2.39311528937
249,0.563942710397
250,1.29321012101
251,0.574915938314
252,1.02210279722
253,0.085338219237
254,0.227434571191
255,0.402612288411
256,1.31087209232
257,-0.0729364010382
258,-0.773984573975
259,1.64021872829
260,0.754164021528
261,-1.11309276028
262,-0.277694718121
263,-0.963409752186
264,-1.14692826645
265,1.31973076822
266,-0.143720702115
267,1.01581261325
268,0.228705914292
269,0.866401611905
270,0.878215295122
271,-2.71564830423
272,0.170460981267
273,-2.39318662322
274,1.12214697216
275,1.07371950829
276,2.65533308031
277,2.3215779768
278,2.10824099613
279,2.5315703421
280,2.07362855427
281,2.74076970454
282,2.19547856345
283,2.77445500387
284,2.53390574897
285,1.95544332917
286,2.0894852028
287,2.93434254709
288,2.88629365613
289,2.34369128006
290,2.32743421989
291,1.2510522288
292,2.30068094338
293,1.74928624141
294,2.49101874909
295,2.39960850849
296,2.22350046207
297,2.45017609088
298,2.70665463166
299,2.43213705053
300,2.18884105654
301,2.12578335209
302,2.2497124186
303,2.25195536003
304,2.08141595835
305,1.97355064924
306,2.51515285479
307,2.89149778583
308,2.26445998242
309,2.05412787728
310,2.5340872513
311,2.01450733463
312,2.53170548068
313,2.11203497072
314,1.70893562432
315,1.85089390279
316,2.38717968105
317,2.11889885974
318,1.89452454781
319,2.22043219672
320,2.04484166446
321,1.38180583253
322,1.84806971872
323,1.77025915175
324,2.18972763388
325,1.92564785357
326,2.10850237146
327,2.06887606287
328,2.2290061756
329,2.61156808942
330,2.50567820891
331,2.26697883443
332,2.23848238099
333,2.26705463724
334,2.28821324662
335,2.38155764743
336,2.1427585313
337,1.61242966855
338,2.31358922079
339,1.34952743999
340,2.50956896206
341,2.30898852246
342,2.40492465982
343,2.32498859662
344,2.01802743211
345,2.64048912329
346,2.29621810587
347,2.83646647942
348,2.30288624547
349,1.80966123002
350,2.27167986928
351,2.28560857154
352,2.27309594388
353,2.4393441629
354,2.21809707316
355,1.79216486443
356,2.32584699558
357,2.80010923443
358,2.04278633738
359,1.82481609681
360,1.13774731839
361,2.42576325308
362,1.81883479825
363,1.71057776743
364,2.02688101687
365,2.19252791687
366,1.98795102792
367,2.17222828507
368,2.12369805966
369,2.16495231089
370,2.49365088053
371,1.60742769857
372,2.31315039242
373,2.20524531944
374,1.64035310365
375,2.48384006285
376,2.54576935334
377,2.71017400053
378,2.10455196649
379,2.66163666413
380,2.64206603821
381,1.91813084878
382,2.3172171241
383,1.85723405584
384,2.78815013434
385,2.30865218001
386,1.80088756609
387,2.10306071409
388,2.25160560032
389,2.28246663396
390,2.37999759369
391,2.60983678465
392,1.81683919355
393,2.57869278221
394,2.77500369513
395,2.24296638859
396,2.12464284445
397,1.73812321913
398,2.12749062121
399,2.10851071955
400,2.11645784895
401,2.31694139077
402,2.16171001486
403,1.92702116839
404,1.73261677906
405,2.49310145067
406,2.32085611665
407,2.58195381577
408,2.08986849472
409,2.40728980264
410,2.01129312333
411,2.27644569535
412,2.31334761726
413,1.225519374
414,1.61457905061
415,2.22498216307
416,2.53125610635
417,1.72933973671
418,2.60789595285
419,2.13287884151
420,2.15663400131
421,2.66811602841
422,1.80909606678
423,-152.011145256
424,-143.19703311
425,-160.480479611
426,-145.79125636
427,-156.358294864
428,-150.152641921
429,-160.060325811
430,-152.454766279
431,-149.512133984
432,-159.724747624
433,-148.64403899
434,-146.938075613
435,-153.529370455
436,-153.446194666
437,-142.718279943
438,-151.954674011
439,-160.256441603
440,-150.792225025
441,-140.82445156
442,-153.641408413
443,-159.033071228
444,-157.898437553
445,-160.827175491
446,-155.471616529
447,-153.377577501
448,-153.608481192
449,-147.145024593
450,-159.866962321
451,-160.668344988
452,-156.603463202
453,-152.268388078
454,-148.88744526
455,-148.498418251
456,-148.686306165
457,8.53077651153
458,3.19711531465
459,3.21331703181
460,3.07782471712
461,3.11607541039
462,3.40958030467
463,2.95916659277
464,3.33873295876
465,3.09774593997
466,3.07221693587
467,3.37507098342
468,3.14347168805
469,3.18740747748
470,3.18336735645
471,2.95555741848
472,3.14920972014
473,3.04977021458
474,3.09517148739
475,3.09147846673
476,3.27857245086
477,3.29518868265
478,3.1977519466
479,3.07935811948
480,3.36645852988
481,3.26332781107
482,2.96856417941
483,3.15490477139
484,3.04493232835
485,3.37382552291
486,3.13797492403
487,3.40998379431
488,3.31375408085
489,3.09512328174
490,3.32149963137
491,3.22028201827
492,3.07293046009
493,3.1276436619
494,3.07612680545
495,3.12012138651
496,3.12147705546
497,3.19293672803
498,3.28893109931
499,3.14974677724
500,3.12814866639
501,3.32976225875
502,2.93498379307
503,3.05240279189
504,3.01349297267
505,3.00152666481
506,3.00820030824
507,3.29461796487
508,3.15402362357
509,2.99679786665
510,3.01736286606
511,3.27478292494
512,3.30063888974
513,3.14921248988
514,2.98789080215
515,3.11060241298
516,3.07156700371
517,3.26192699434
518,3.28567637295
519,3.04133961719
520,3.04323806422
521,3.21132133888
522,3.03412404999
523,3.12956016777
524,3.13226542803
525,3.22198151095
526,3.16195780201
527,3.15760343974
528,2.97440445662
529,2.94970804587
530,3.13808764868
531,3.09358716964
532,3.19497338665
533,3.25663240882
534,3.08336183714
535,3.14600347185
536,3.26622804104
537,3.16042723166
538,3.03380191708
539,3.02948905499
540,3.20801955209
541,3.07384840904
542,2.93450119415
543,3.29969109146
544,2.99982956065
545,3.19725845643
546,3.30751052969
547,3.07541267624
548,3.2107443074
549,2.86742882723
550,3.01234658405
551,3.172250623
552,3.11252283506
553,2.8479697574
554,3.11622461088
555,3.29200240956
556,3.01927494294
557,2.86929588148
558,3.16393987744
559,3.26164032919
560,3.24221840266
561,3.14161846394
562,3.21415568055
563,3.17845881481
564,3.24187506826
565,3.22790028953
566,3.05897837219
567,3.26502147228
568,2.97979672426
569,3.24868861346
570,3.11774766244
571,3.13887513621
572,3.21924310108
573,2.92190551588
574,3.21276035835
575,3.28418882673
576,3.10897816117
577,3.08781770282
578,3.12033331191
579,3.17978926711
580,3.18449840544
581,3.2579796004
582,3.22908022754
583,3.13271637157
584,3.10674311644
585,3.2898359196
586,3.10577171368
587,3.09058550158
588,3.30368053178
589,3.48136634035
590,3.64768146021
591,5.29434317602
592,8.33857850318
593,8.338580295
594,8.33822346489
595,8.33858241913
596,8.33858421302
597,8.33857399375
598,8.33857917886
599,8.33857644955
600,8.33857705793
601,8.3385901424
602,8.33858755638
603,8.33858656652
604,8.33857255891
605,8.33857108329
606,8.33858230709
607,8.33858337524
608,8.33856264284
609,8.33857703267
610,8.338585892
611,8.33859081709
612,8.33858495128
613,5.33944933012
614,8.33826978034
615,8.33857726067
616,8.33857796004
617,8.3385783088
618,8.33857864346
619,8.33857990488
620,8.338575421
621,8.33857918118
622,8.33857290397
623,8.33857859239
624,8.33857404043
625,8.33857587423
626,8.33857627387
627,8.33857642415
628,8.33857642299
629,8.3385830939
630,8.33857695178
631,8.3385864273
632,8.33857641713
633,8.33857431406
634,8.3385692001
635,8.33857852887
636,8.33857794742
637,8.33857817601
638,8.33857199423
639,8.33857852621
640,8.33857758064
641,8.33857889189
642,8.33857830439
643,8.33858748117
644,8.33857736717
645,8.3385788986
646,8.33857335793
647,8.33857823053
648,8.33856858308
649,8.3385653405
650,8.33858712892
651,8.33857362768
652,8.33857357609
653,8.33857710955
654,8.33857423458
655,8.3385892471
656,8.33857923398
657,8.33858243695
658,8.33858253547
659,8.33858555674
660,8.33857205229
661,8.33858209931
662,8.33857434369
663,8.33857465585
664,8.33857399116
665,8.33856929333
666,8.33857292647
667,8.33858687753
668,8.33858945878
669,8.33858298605
670,8.33857700486
671,8.33857710908
672,8.33858410488
673,8.33858854722
674,8.33859457296
675,8.33857556737
676,8.33857100355
677,8.33859107417
678,8.33857178901
679,8.33857196515
680,8.33858061547
681,8.33858111075
682,8.33858027786
683,8.33857414524
684,8.33857852966
685,8.3385775166
686,8.33857675521
687,8.33858362336
688,8.33857392214
689,8.33858590921
690,8.33856917115
691,8.33857100048
692,8.3385742879
693,8.33857928049
694,8.33857640902
695,8.33857684498
696,8.3385895029
697,8.33857401625
698,8.33857433682
699,8.33857137823
700,8.33858016537
701,8.33858159325
702,8.33857745575
703,8.33858192618
704,8.33857292546
705,8.33858428741
706,8.33858465911
707,8.33858011913
708,8.33859168644
709,8.33857946534
710,8.33855192893
711,8.33857292523
712,8.33857182408
713,8.33857974673
714,8.33857530938
715,8.33857502666
716,8.33857735061
717,8.3385731487
718,8.33857395375
719,8.33858170212
720,8.33858906978
721,8.3385844602
722,8.33857413488
723,8.33857608121
724,8.338584196
725,8.33857304213
726,8.33857215607
727,8.33858242541
728,8.33858219698
729,8.33856914963
730,8.33857856102
731,8.33857558843
732,8.33858432019
733,8.33858066503
734,8.33857311874
735,8.33857563816
736,8.33857975007
737,8.33857712394
738,8.33858323008
739,8.33857645961
740,8.33858107877
741,8.33857633562
742,8.33857667286
743,8.33858342245
744,8.33857108356
745,8.33858366975
746,8.3385790665
747,8.33857598619
748,8.33857407271
749,8.33858166009
750,8.33858832401
751,8.33857729553
752,8.33856605207
753,8.33857266595
754,8.33858341943
755,8.33857694761
756,8.33858013812
757,8.33858264946
758,8.33857513586
759,8.33857805467
760,8.33857840172
761,8.33857678267
762,8.33859116528
763,8.33857553912
764,8.33857387703
765,8.33857769366
766,8.33857805019
767,8.33858492969
768,8.33857528825
769,8.33857957823
770,8.33858475997
771,8.33858434918
772,8.33857497541
773,8.33858082067
774,8.33858378034
775,8.33858503761
776,8.33857958911
777,8.3385752728
778,8.33858016819
779,8.33858077341
780,8.33857750295
781,8.3385744402
782,8.3385852935
783,8.33857792189
784,8.33857776408
785,8.33858012264
786,8.33858286198
787,8.33856580791
788,8.33857521984
789,8.33857460604
790,8.33858785813
791,8.33857551237
792,8.33857076771
793,8.33857395196
794,8.33857741415
795,8.3385800605
796,8.33858494959
797,8.33859012998
798,8.33857717397
799,8.33858751628
800,8.33857788251
801,8.33857727812
802,8.33857949282
803,8.33858339422
804,8.33857895397
805,8.33857163855
806,8.33858078998
807,8.3385777851
808,8.33857672672
809,8.33857576646
810,8.33857245664
811,8.33858835315
812,8.33858239062
813,8.33858616211
814,8.33858122244
815,8.338577579
816,8.3385851859
817,8.33858930692
818,8.33857363131
819,8.33858164208
820,8.33858174388
821,8.33858142266
822,8.33858000102
823,8.33857437029
824,8.33857689715
825,8.33858082616
826,8.33856959764
827,8.33858612516
828,8.33857487452
829,8.33857545019
830,8.33858276642
831,8.33857728312
832,8.33857337481
833,2.43414276023
834,-3.94297857191
835,-4.11392276042
836,-3.76362208468
837,-3.66933669478
838,-3.84140575227
839,-4.04590450675
840,-3.91106410399
841,-3.35627540524
842,-3.49248602371
843,-3.55706017488
844,-3.62399397986
845,-3.71808275896
846,-3.39111983314
847,-3.99121070429
848,-3.42459161869
849,-3.51566298916
850,-3.49435697146
851,-3.62780391294
852,-3.18838578828
853,-3.88057771863
854,-3.74196078006
855,-3.30544332649
856,-3.56783953572
857,-3.81535900421
858,-4.16436948014
859,-3.48119736028
860,-3.38391418594
861,-3.82352098533
862,-3.82290417395
863,-3.46717240091
864,-3.28872204782
865,-3.65382841799
866,-3.78611354898
867,-3.98912024617
868,-3.73485438335
869,-3.4617449829
870,-3.83434825261
871,-3.88872163545
872,-3.56627471333
873,-3.96844355004
874,-3.77887115074
875,-3.71956523561
876,-3.65914483928
877,-3.88494628242
878,-3.84160888904
879,-3.2813874895
880,-4.04101685285
881,-3.59328396755
882,-3.64423833579
883,-3.68455937605
884,-3.44459163733
885,-3.71714354001
886,-4.1808158759
887,-3.4842182299
888,-3.78865224821
889,-3.87317980689
890,-3.36991397825
891,-3.89060512287
892,-3.57234059824
893,-4.29971998916
894,-3.68589924872
895,-3.71039460813
896,-3.79434013183
897,-3.62550103301
898,-3.53451963898
899,-3.18723310144
900,-4.04764749277
901,-3.69069111765
902,-4.07726793543
903,-3.81001566271
904,-3.90605981502
905,-3.96244669144
906,-2.93578054587
907,-3.80839080187
908,-3.63597767577
909,-3.51546843844
910,-3.23158653602
911,-3.92365040509
912,-3.29578462453
913,7.23696544129
914,5.46276638174
915,8.33857507127
916,8.3385840659
917,8.3385816641
918,8.33857467128
919,8.33858210573
920,8.338573306
921,8.33857089759
922,8.33858213283
923,8.33857291708
924,8.33861377073
925,8.33857550249
926,8.33857531238
927,8.33859078703
928,8.33857165511
929,8.33859958452
930,8.3385788418
931,8.33857975207
932,8.3386029314
933,8.33857602739
934,8.33858096045
935,8.33858062765
936,8.33857768521
937,8.33857624947
938,8.33857838881
939,8.33857022349
940,8.33857593662
941,8.3385811863
942,8.33858860893
943,8.33858294765
944,8.33857364768
945,8.33858399765
946,8.33856816957
947,8.33857555432
948,8.33858094774
949,8.33857894438
950,8.33856853992
951,8.33857810822
952,8.33858771679
953,8.33857302717
954,8.33859456091
955,8.33857866217
956,8.33856821997
957,8.33857619159
958,8.33857734786
959,8.33858094547
960,8.33858667598
961,8.33858512541
962,8.33857264773
963,8.33857292734
964,8.3385824803
965,8.33857974152
966,8.338583758
967,8.33856940499
968,8.33858601436
969,8.33856819217
970,8.33857371657
971,8.33858033207
972,8.3385754941
973,8.33857318548
974,8.33857569989
975,8.33858709582
976,8.33858262662
977,8.33857076513
978,8.33857985629
979,8.33858768126
980,8.33857307728
981,8.33857911074
982,8.3385757418
983,8.33858097577
984,8.33857529543
985,8.3385809532
986,8.33859650358
987,8.3385777723
988,8.3385894233
989,8.33858216503
990,8.33858241099
991,8.33857566234
992,8.3385761788
993,8.33857465433
994,8.33857623319
995,8.33858296794
996,8.33857570842
997,8.33857782728
998,8.33857597691
999,8.33858344251
1000,8.33857643326
