time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.00253007147305,-0.0699665547907,12.0604135809,6.2703059645,6.24585693691,0.0,0.102312004088,-0.160257204463,2.99662877673,0.0368312446616,-0.0253412261205,0.0,450.9836946012842,453.0051432293261,451.5833792887965,452.6675835151011
1.3200000000000007,0.00973120699228,-0.079934543431,12.2507925954,6.27203749407,6.24451108116,0.0,0.137888324726,-0.171710788581,3.34837099413,0.00385460281383,-0.0171676009377,0.0,518.0937871151702,518.6681859902023,519.834757388161,517.5189301552434
1.3800000000000008,0.0188651413871,-0.0904831528953,12.4561664199,6.27270161715,6.24330242512,0.0,0.166680029813,-0.179852941322,3.49697327394,0.0225762046295,-0.0268837346791,0.0,462.00375117783545,461.23705446772664,462.9003149221978,464.3711635580719
1.4400000000000008,0.0296720631389,-0.101479849266,12.6683781107,6.27350104625,6.24169857842,0.0,0.193699616846,-0.186579368817,3.57649599534,-0.0210191633401,-0.0264266513753,0.0,441.99906466800235,442.0365723629394,444.26316783640044,440.67397295002786
1.5000000000000009,0.0421659174048,-0.112880827854,12.8861651961,6.27326679963,6.23994824809,0.0,0.222918503542,-0.19351408091,3.6827249409,0.0177809523997,-0.0353215438827,0.0,451.2519239598384,450.53303679041966,449.8207502123934,452.95206804252257
1.560000000000001,0.0563912531137,-0.124682033349,13.108949495,6.27436320644,6.23742968437,0.0,0.251467930021,-0.199754029133,3.7432093951,0.0192406118596,-0.0606087815751,0.0,438.7165134661668,436.6105701372539,437.2568813751584,437.37841681139963
1.620000000000001,0.0721337619463,-0.136789692161,13.3299731247,6.27554568575,6.23363744709,0.0,0.273558043487,-0.203756975818,3.62461416025,0.0206266478415,-0.0689748759388,0.0,376.1357175219547,375.32081052936843,377.1240233971041,377.25793188433283
1.680000000000001,0.0895346686899,-0.149161252881,13.5494135551,6.2772620321,6.22898593451,0.0,0.30687529426,-0.208480975569,3.68983243239,0.0410768568594,-0.106089072924,0.0,439.1232123705006,436.0278225533675,438.94370416216213,440.6378626235675
1.740000000000001,0.108979404297,-0.161773017717,13.7717739755,6.28010393941,6.22259417774,0.0,0.34186252891,-0.21166533749,3.72203834817,0.057649339202,-0.107423773176,0.0,428.5680478388615,428.4441675818059,427.91254046547715,429.322472694855
1.8000000000000012,0.130782627373,-0.174525654916,13.9983300048,3.03475448646e-05,6.21648542464,0.0,0.385533502932,-0.213080370703,3.82942679012,0.0365997035693,-0.0924633883833,0.0,452.307094361281,453.5015047586953,453.43773484553475,451.7450743600311
